PLACA;DEPARTAMENTO;CIUDAD;SERVICIO
LGL880;ANTIOQUIA;YARUMAL;PARTICULAR
RLL883;VALLE;ROLDANILLO;PARTICULAR
WNL888;QUINDIO;CALARCA;PUBLICO
KOL888;VALLE;GUACARI;PARTICULAR
KPL884;VALLE;GUACARI;PARTICULAR
MPL885;CUNDINAMARCA;MOSQUERA;PARTICULAR
GTL880;CAUCA;POPAYAN;PARTICULAR
GTL883;CAUCA;POPAYAN;PARTICULAR
GTL886;CAUCA;POPAYAN;PARTICULAR
CVL888;MAGDALENA;CIENAGA;PARTICULAR
DVL886;INT DEL CAQU;EL PAUJIL;PARTICULAR
CZL881;MAGDALENA;CIENAGA;PARTICULAR
KAM883;ANTIOQUIA;MEDELLIN;PARTICULAR
GBM884;CUNDINAMARCA;FACATATIVA;PARTICULAR
HBM881;CALDAS;MANIZALES;PARTICULAR
MBM885;VALLE;CALI;PARTICULAR
NCM880;CAUCA;PUERTO TEJAD;PARTICULAR
CDM884;VALLE;CALI;PARTICULAR
RDM883;ATLANTICO;BARRANQUILLA;PARTICULAR
KHM889;VALLE;GUACARI;PARTICULAR
DJM884;CALDAS;LA DORADA;PARTICULAR
HJM881;CUNDINAMARCA;CHIA;PARTICULAR
LKM881;ANTIOQUIA;ITAGUI;PARTICULAR
LKM885;ANTIOQUIA;ITAGUI;PARTICULAR
WLM884;RISARALDA;LA VIRGINIA;PUBLICO
HMM880;CALDAS;CHINCHINA;PARTICULAR
IMM880;SANTANDER;BARRANCABERM;PARTICULAR
JMM883;TOLIMA;GUAYABAL;PARTICULAR
DNM889;CALDAS;LA DORADA;PARTICULAR
LOM887;SANTANDER;BARBOSA;PARTICULAR
DQM886;BOYACA;DUITAMA;PARTICULAR
ETM880;ATLANTICO;MALAMBO;PARTICULAR
ETM886;ATLANTICO;MALAMBO;PARTICULAR
HTM882;QUINDIO;ARMENIA;PARTICULAR
CVM888;MAGDALENA;CIENAGA;PARTICULAR
HVM888;QUINDIO;CALARCA;PARTICULAR
KWM885;ANTIOQUIA;BELLO;PARTICULAR
LWM887;ANTIOQUIA;ENVIGADO;PARTICULAR
KXM887;ANTIOQUIA;BELLO;PARTICULAR
BYM883;VALLE;CALI;PARTICULAR
IYM887;CESAR;AGUACHICA;PARTICULAR
KYM883;ANTIOQUIA;BELLO;PARTICULAR
IAN880;SANTANDER;BUCARAMANGA;PARTICULAR
IAN881;SANTANDER;BUCARAMANGA;PARTICULAR
IAN882;SANTANDER;BUCARAMANGA;PARTICULAR
IAN885;SANTANDER;BUCARAMANGA;PARTICULAR
IAN887;SANTANDER;BUCARAMANGA;PARTICULAR
IAN888;SANTANDER;BUCARAMANGA;PARTICULAR
TAN882;ANTIOQUIA;MEDELLIN;PUBLICO
ABN882;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
HCN884;CALDAS;CHINCHINA;PARTICULAR
LCN887;ANTIOQUIA;MEDELLIN;PARTICULAR
REN888;VALLE;CALI;PARTICULAR
EFN883;TOLIMA;ESPINAL;PARTICULAR
HGN884;CALDAS;ANSERMA;PARTICULAR
RIN883;LA GUAJIRA;RIOHACHA;PARTICULAR
RJN880;VALLE;ROLDANILLO;PARTICULAR
AKN888;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
MKN888;ANTIOQUIA;MEDELLIN;PARTICULAR
RKN888;VALLE;ROLDANILLO;PARTICULAR
RLN881;VALLE;ROLDANILLO;PARTICULAR
FMN889;TOLIMA;FRESNO;PARTICULAR
HMN884;CALDAS;CHINCHINA;PARTICULAR
FNN889;TOLIMA;FRESNO;PARTICULAR
JRN882;TOLIMA;HONDA;PARTICULAR
KRN885;VALLE;GUACARI;PARTICULAR
ASN885;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
GSN884;CAUCA;POPAYAN;PARTICULAR
ETN880;ATLANTICO;MALAMBO;PARTICULAR
ZTN888;SANTANDER;S VICEN CHUC;PARTICULAR
MUN888;CALDAS;MANIZALES;PARTICULAR
WUN888;TOLIMA;LERIDA;PUBLICO
HVN882;QUINDIO;CALARCA;PARTICULAR
HVN884;QUINDIO;CALARCA;PARTICULAR
HVN887;QUINDIO;CALARCA;PARTICULAR
KWN885;ANTIOQUIA;BELLO;PARTICULAR
JXN888;HUILA;GARZON;PARTICULAR
FYN881;CUNDINAMARCA;FACATATIVA;PARTICULAR
IYN881;CESAR;AGUACHICA;PARTICULAR
IYN882;CESAR;AGUACHICA;PARTICULAR
IYN887;CESAR;AGUACHICA;PARTICULAR
IYN888;CESAR;AGUACHICA;PARTICULAR
QYN887;ATLANTICO;BARRANQUILLA;PARTICULAR
TYN887;BOLIVAR;CARTAGENA;PUBLICO
TYN888;BOLIVAR;CARTAGENA;PUBLICO
BZN880;VALLE;CALI;PARTICULAR
FZN882;CUNDINAMARCA;FACATATIVA;PARTICULAR
SZN883;ANTIOQUIA;MEDELLIN;PUBLICO
TAO880;ANTIOQUIA;MEDELLIN;PUBLICO
MBO882;VALLE;CALI;PARTICULAR
HCO880;CALDAS;CHINCHINA;PARTICULAR
UCO887;BOLIVAR;MAGANGUE;PUBLICO
KEO883;ANTIOQUIA;MEDELLIN;PARTICULAR
WEO886;CALDAS;RIOSUCIO;PUBLICO
HFO881;CALDAS;LA DORADA;PARTICULAR
CGO885;CUNDINAMARCA;CHIA;PARTICULAR
EGO886;SANTANDER;BARRANCABERM;PARTICULAR
EHO880;SANTANDER;BARRANCABERM;PARTICULAR
OHO880;CUNDINAMARCA;CAQUEZA;OFICIAL
XIO889;BOYACA;PUERTO BOYAC;PUBLICO
EJO886;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
HKO882;RISARALDA;PEREIRA;PARTICULAR
RKO884;VALLE;ROLDANILLO;PARTICULAR
DLO881;CALDAS;LA DORADA;PARTICULAR
OLO881;MAGDALENA;ARACATACA;OFICIAL
TLO885;ANTIOQUIA;ENVIGADO;PUBLICO
JMO882;TOLIMA;GUAYABAL;PARTICULAR
DNO880;CALDAS;LA DORADA;PARTICULAR
DNO883;CALDAS;LA DORADA;PARTICULAR
RNO888;VALLE;ROLDANILLO;PARTICULAR
EOO881;TOLIMA;ESPINAL;PARTICULAR
SOO880;BOYACA;SOATA;PUBLICO
LPO880;SANTANDER;BARBOSA;PARTICULAR
LPO883;SANTANDER;BARBOSA;PARTICULAR
MPO885;CUNDINAMARCA;MOSQUERA;PARTICULAR
EQO889;VALLE;LA UNION;PARTICULAR
DRO884;BOYACA;DUITAMA;PARTICULAR
KSO886;VALLE;GUACARI;PARTICULAR
SSO881;CUNDINAMARCA;FUSAGASUGA;PUBLICO
SSO883;CUNDINAMARCA;FUSAGASUGA;PUBLICO
BTO886;SANTANDER;BUCARAMANGA;PARTICULAR
DTO886;BOYACA;DUITAMA;PARTICULAR
GTO886;CAUCA;POPAYAN;PARTICULAR
DUO883;CESAR;VALLEDUPAR;PARTICULAR
MUO889;CALDAS;MANIZALES;PARTICULAR
FVO885;CUNDINAMARCA;FACATATIVA;PARTICULAR
HVO880;QUINDIO;CALARCA;PARTICULAR
KWO883;ANTIOQUIA;BELLO;PARTICULAR
DXO884;RISARALDA;DOS QUEBRADA;PARTICULAR
KYO882;ANTIOQUIA;BELLO;PARTICULAR
BZO889;VALLE;CALI;PARTICULAR
EBP880;VALLE;BUENAVENTURA;PARTICULAR
RCP885;ATLANTICO;BARRANQUILLA;PARTICULAR
KEP881;ANTIOQUIA;MEDELLIN;PARTICULAR
KEP882;ANTIOQUIA;MEDELLIN;PARTICULAR
KEP884;ANTIOQUIA;MEDELLIN;PARTICULAR
KEP886;ANTIOQUIA;MEDELLIN;PARTICULAR
VEP883;CALDAS;VILLAMARIA;PUBLICO
KFP884;ANTIOQUIA;MEDELLIN;PARTICULAR
GIP883;SANTANDER;GIRON;PARTICULAR
HJP884;CUNDINAMARCA;CHIA;PARTICULAR
KJP888;VALLE;GUACARI;PARTICULAR
LJP889;ANTIOQUIA;ITAGUI;PARTICULAR
TJP885;ANTIOQUIA;ITAGUI;PUBLICO
MKP888;ANTIOQUIA;MEDELLIN;PARTICULAR
DLP889;CALDAS;LA DORADA;PARTICULAR
MOP887;CUNDINAMARCA;MOSQUERA;PARTICULAR
SOP884;BOYACA;SOATA;PUBLICO
SPP884;CUNDINAMARCA;CHIA;PUBLICO
UPP880;CORDOBA;MONTERIA;PUBLICO
URP886;META;VILLAVICENCI;PUBLICO
FVP888;CUNDINAMARCA;FACATATIVA;PARTICULAR
HVP886;QUINDIO;CALARCA;PARTICULAR
BWP886;ANTIOQUIA;SABANETA;PARTICULAR
HAQ881;CALDAS;MANIZALES;PARTICULAR
EBQ881;VALLE;BUENAVENTURA;PARTICULAR
KBQ880;ANTIOQUIA;MEDELLIN;PARTICULAR
NBQ887;VALLE;CALI;PARTICULAR
CCQ885;VALLE;CALI;PARTICULAR
CCQ888;VALLE;CALI;PARTICULAR
IEQ880;ANTIOQUIA;TURBO;PARTICULAR
KEQ883;ANTIOQUIA;MEDELLIN;PARTICULAR
KEQ888;ANTIOQUIA;MEDELLIN;PARTICULAR
GFQ883;HUILA;BARAYA;PARTICULAR
NFQ887;VALLE;PALMIRA;PARTICULAR
WFQ883;CALDAS;AGUADAS;PUBLICO
NGQ889;VALLE;BUGA;PARTICULAR
EHQ884;SANTANDER;BARRANCABERM;PARTICULAR
HKQ882;RISARALDA;PEREIRA;PARTICULAR
LLQ884;ANTIOQUIA;ITAGUI;PARTICULAR
JMQ882;TOLIMA;GUAYABAL;PARTICULAR
RNQ888;VALLE;ROLDANILLO;PARTICULAR
LPQ880;SANTANDER;BARBOSA;PARTICULAR
LPQ881;SANTANDER;BARBOSA;PARTICULAR
LPQ882;SANTANDER;BARBOSA;PARTICULAR
LPQ883;SANTANDER;BARBOSA;PARTICULAR
LPQ884;SANTANDER;BARBOSA;PARTICULAR
LPQ885;SANTANDER;BARBOSA;PARTICULAR
LPQ886;SANTANDER;BARBOSA;PARTICULAR
LPQ887;SANTANDER;BARBOSA;PARTICULAR
LPQ888;SANTANDER;BARBOSA;PARTICULAR
LPQ889;SANTANDER;BARBOSA;PARTICULAR
MPQ885;CUNDINAMARCA;MOSQUERA;PARTICULAR
EQQ888;VALLE;LA UNION;PARTICULAR
KQQ885;VALLE;GUACARI;PARTICULAR
GRQ885;CAUCA;POPAYAN;PARTICULAR
HRQ888;RISARALDA;ST ROSA DCA;PARTICULAR
KSQ886;VALLE;GUACARI;PARTICULAR
LSQ882;CUNDINAMARCA;VILLETA;PARTICULAR
SSQ881;CUNDINAMARCA;FUSAGASUGA;PUBLICO
SSQ883;CUNDINAMARCA;FUSAGASUGA;PUBLICO
MTQ884;CALDAS;MANIZALES;PARTICULAR
TTQ882;BOLIVAR;TURBACO;PUBLICO
MUQ889;CALDAS;MANIZALES;PARTICULAR
HVQ880;QUINDIO;CALARCA;PARTICULAR
KXQ888;ANTIOQUIA;BELLO;PARTICULAR
HZQ880;SANTANDER;BUCARAMANGA;PARTICULAR
IAR880;SANTANDER;BUCARAMANGA;PARTICULAR
RAR884;ATLANTICO;BARRANQUILLA;PARTICULAR
GBR889;CUNDINAMARCA;FACATATIVA;PARTICULAR
GCR889;CUNDINAMARCA;FACATATIVA;PARTICULAR
WCR889;CALDAS;LA DORADA;PUBLICO
KER880;ANTIOQUIA;MEDELLIN;PARTICULAR
KER884;ANTIOQUIA;MEDELLIN;PARTICULAR
KER886;ANTIOQUIA;MEDELLIN;PARTICULAR
KER887;ANTIOQUIA;MEDELLIN;PARTICULAR
KER889;ANTIOQUIA;MEDELLIN;PARTICULAR
NER884;VALLE;PALMIRA;PARTICULAR
VER881;CALDAS;VILLAMARIA;PUBLICO
WER889;CALDAS;RIOSUCIO;PUBLICO
WFR883;CALDAS;AGUADAS;PUBLICO
EHR882;SANTANDER;BARRANCABERM;PARTICULAR
LHR889;ANTIOQUIA;MEDELLIN;PARTICULAR
WHR889;RISARALDA;ST ROSA DCA;PUBLICO
FJR883;CAQUETA;FLORENCIA;PARTICULAR
CLR889;ANTIOQUIA;FRONTINO;PARTICULAR
GMR885;BOLIVAR;CARTAGENA;PARTICULAR
DNR889;CALDAS;LA DORADA;PARTICULAR
WNR888;QUINDIO;CALARCA;PUBLICO
LOR889;SANTANDER;BARBOSA;PARTICULAR
FPR880;TOLIMA;FRESNO;PARTICULAR
MPR885;CUNDINAMARCA;MOSQUERA;PARTICULAR
JRR882;TOLIMA;HONDA;PARTICULAR
URR887;META;VILLAVICENCI;PUBLICO
BTR882;SANTANDER;BUCARAMANGA;PARTICULAR
KTR887;VALLE;GUACARI;PARTICULAR
GUR885;CAUCA;POPAYAN;PARTICULAR
MUR883;CALDAS;MANIZALES;PARTICULAR
BWR886;ANTIOQUIA;SABANETA;PARTICULAR
SWR885;CAUCA;POPAYAN;PUBLICO
CXR886;MAGDALENA;CIENAGA;PARTICULAR
TAS888;ANTIOQUIA;MEDELLIN;PUBLICO
FBS886;CUNDINAMARCA;SOACHA;PARTICULAR
HCS880;CALDAS;CHINCHINA;PARTICULAR
HCS889;CALDAS;CHINCHINA;PARTICULAR
RCS886;ATLANTICO;BARRANQUILLA;PARTICULAR
KES881;ANTIOQUIA;MEDELLIN;PARTICULAR
KES884;ANTIOQUIA;MEDELLIN;PARTICULAR
KES887;ANTIOQUIA;MEDELLIN;PARTICULAR
KES888;ANTIOQUIA;MEDELLIN;PARTICULAR
WES884;CALDAS;RIOSUCIO;PUBLICO
YES884;CORDOBA;CERETE;PUBLICO
HFS880;CALDAS;LA DORADA;PARTICULAR
IFS880;ANTIOQUIA;TURBO;PARTICULAR
MFS882;SANTANDER;MALAGA;PARTICULAR
LGS880;ANTIOQUIA;YARUMAL;PARTICULAR
GHS883;SANTANDER;GIRON;PARTICULAR
JHS885;BOYACA;DUITAMA;PARTICULAR
JHS888;BOYACA;DUITAMA;PARTICULAR
WIS885;RISARALDA;ST ROSA DCA;PUBLICO
JJS888;TOLIMA;IBAGUE;PARTICULAR
LJS881;ANTIOQUIA;ITAGUI;PARTICULAR
UJS888;SUCRE;SINCELEJO;PUBLICO
MKS884;ANTIOQUIA;MEDELLIN;PARTICULAR
ALS887;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
HLS885;RISARALDA;PEREIRA;PARTICULAR
ILS885;NARINO;IPIALES;PARTICULAR
ILS887;NARINO;IPIALES;PARTICULAR
ILS889;NARINO;IPIALES;PARTICULAR
JLS887;TOLIMA;GUAYABAL;PARTICULAR
KLS881;VALLE;GUACARI;PARTICULAR
KLS885;VALLE;GUACARI;PARTICULAR
NLS885;VALLE;CARTAGO;PARTICULAR
NLS889;VALLE;CARTAGO;PARTICULAR
RLS885;VALLE;ROLDANILLO;PARTICULAR
RLS889;VALLE;ROLDANILLO;PARTICULAR
VLS885;VALLE;BUGA;PUBLICO
VLS889;VALLE;BUGA;PUBLICO
WLS885;RISARALDA;LA VIRGINIA;PUBLICO
WLS887;RISARALDA;LA VIRGINIA;PUBLICO
WLS889;RISARALDA;LA VIRGINIA;PUBLICO
YLS885;VALLE;ZARZAL;PARTICULAR
YLS889;VALLE;ZARZAL;PARTICULAR
KMS882;VALLE;GUACARI;PARTICULAR
RMS883;VALLE;ROLDANILLO;PARTICULAR
YMS882;VALLE;ZARZAL;PARTICULAR
RNS887;VALLE;ROLDANILLO;PARTICULAR
CPS884;CUNDINAMARCA;CAQUEZA;PARTICULAR
FPS886;TOLIMA;FRESNO;PARTICULAR
HRS889;RISARALDA;ST ROSA DCA;PARTICULAR
URS885;META;VILLAVICENCI;PUBLICO
MUS881;CALDAS;MANIZALES;PARTICULAR
MUS887;CALDAS;MANIZALES;PARTICULAR
KWS882;ANTIOQUIA;BELLO;PARTICULAR
KWS888;ANTIOQUIA;BELLO;PARTICULAR
SWS887;CAUCA;POPAYAN;PUBLICO
WWS885;TOLIMA;ESPINAL;PUBLICO
FYS880;CUNDINAMARCA;FACATATIVA;PARTICULAR
KAT883;ANTIOQUIA;MEDELLIN;PARTICULAR
RAT883;ATLANTICO;BARRANQUILLA;PARTICULAR
FCT885;CUNDINAMARCA;SOACHA;PARTICULAR
GET884;HUILA;BARAYA;PARTICULAR
KET881;ANTIOQUIA;MEDELLIN;PARTICULAR
KET882;ANTIOQUIA;MEDELLIN;PARTICULAR
KET883;ANTIOQUIA;MEDELLIN;PARTICULAR
KET884;ANTIOQUIA;MEDELLIN;PARTICULAR
KET886;ANTIOQUIA;MEDELLIN;PARTICULAR
NET880;VALLE;PALMIRA;PARTICULAR
VET887;CALDAS;VILLAMARIA;PUBLICO
MFT886;SANTANDER;MALAGA;PARTICULAR
MFT887;SANTANDER;MALAGA;PARTICULAR
TFT885;META;ACACIAS;PUBLICO
WFT886;CALDAS;AGUADAS;PUBLICO
DGT889;CALDAS;LA DORADA;PARTICULAR
FGT889;CAQUETA;FLORENCIA;PARTICULAR
TGT889;BOYACA;SOATA;PUBLICO
RHT881;ANTIOQUIA;RIONEGRO;PARTICULAR
KIT883;VALLE;GUACARI;PARTICULAR
KIT885;VALLE;GUACARI;PARTICULAR
HJT880;CUNDINAMARCA;CHIA;PARTICULAR
IKT885;NARINO;IPIALES;PARTICULAR
MKT881;ANTIOQUIA;MEDELLIN;PARTICULAR
MKT883;ANTIOQUIA;MEDELLIN;PARTICULAR
ELT886;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
RMT883;VALLE;ROLDANILLO;PARTICULAR
DNT885;CALDAS;LA DORADA;PARTICULAR
DNT888;CALDAS;LA DORADA;PARTICULAR
FNT888;TOLIMA;FRESNO;PARTICULAR
LNT882;CORDOBA;LORICA;PARTICULAR
MNT889;BOYACA;MONIQUIRA;PARTICULAR
WNT889;QUINDIO;CALARCA;PUBLICO
EPT882;VALLE;LA UNION;PARTICULAR
WPT882;QUINDIO;CALARCA;PUBLICO
BST886;SANTANDER;BUCARAMANGA;PARTICULAR
BST888;SANTANDER;BUCARAMANGA;PARTICULAR
DST888;BOYACA;DUITAMA;PARTICULAR
FST884;CUNDINAMARCA;MOSQUERA;PARTICULAR
OST888;SANTANDER;PIEDECUESTA;OFICIAL
SST888;CUNDINAMARCA;FUSAGASUGA;PUBLICO
KTT889;VALLE;GUACARI;PARTICULAR
VTT885;HUILA;NEIVA;PUBLICO
JVT883;HUILA;NEIVA;PARTICULAR
CXT887;MAGDALENA;CIENAGA;PARTICULAR
IXT882;CESAR;VALLEDUPAR;PARTICULAR
JXT882;HUILA;GARZON;PARTICULAR
KYT886;ANTIOQUIA;BELLO;PARTICULAR
TYT882;BOLIVAR;CARTAGENA;PUBLICO
CZT886;MAGDALENA;CIENAGA;PARTICULAR
TAU885;ANTIOQUIA;MEDELLIN;PUBLICO
TAU886;ANTIOQUIA;MEDELLIN;PUBLICO
TAU888;ANTIOQUIA;MEDELLIN;PUBLICO
WAU883;CALDAS;MANIZALES;PUBLICO
NDU886;VALLE;CALI;PARTICULAR
KEU880;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU881;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU882;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU883;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU884;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU887;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU888;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU889;ANTIOQUIA;MEDELLIN;PARTICULAR
KFU888;ANTIOQUIA;MEDELLIN;PARTICULAR
JGU885;BOYACA;PUERTO BOYAC;PARTICULAR
GHU880;SANTANDER;GIRON;PARTICULAR
GHU881;SANTANDER;GIRON;PARTICULAR
GHU882;SANTANDER;GIRON;PARTICULAR
GHU885;SANTANDER;GIRON;PARTICULAR
GHU886;SANTANDER;GIRON;PARTICULAR
GHU887;SANTANDER;GIRON;PARTICULAR
GHU888;SANTANDER;GIRON;PARTICULAR
GHU889;SANTANDER;GIRON;PARTICULAR
HIU887;CALDAS;AGUADAS;PARTICULAR
KIU881;VALLE;GUACARI;PARTICULAR
KIU883;VALLE;GUACARI;PARTICULAR
KJU885;VALLE;GUACARI;PARTICULAR
HKU885;RISARALDA;PEREIRA;PARTICULAR
MKU885;ANTIOQUIA;MEDELLIN;PARTICULAR
DMU885;CALDAS;LA DORADA;PARTICULAR
CPU886;CUNDINAMARCA;CAQUEZA;PARTICULAR
HPU884;TOLIMA;CHAPARRAL;PARTICULAR
HPU885;TOLIMA;CHAPARRAL;PARTICULAR
LQU889;SANTANDER;BARBOSA;PARTICULAR
KTU881;VALLE;GUACARI;PARTICULAR
LTU882;VALLE;TULUA;PARTICULAR
CVU883;MAGDALENA;CIENAGA;PARTICULAR
IWU881;NORTESANTAN;PAMPLONA;PARTICULAR
JXU887;HUILA;GARZON;PARTICULAR
KXU889;ANTIOQUIA;BELLO;PARTICULAR
CYU883;MAGDALENA;CIENAGA;PARTICULAR
GYU886;HUILA;GARZON;PARTICULAR
DZU884;VALLE;BUENAVENTURA;PARTICULAR
HZU880;SANTANDER;BUCARAMANGA;PARTICULAR
SZU885;ANTIOQUIA;MEDELLIN;PUBLICO
DAV880;VALLE;CANDELARIA;PARTICULAR
DAV881;VALLE;CANDELARIA;PARTICULAR
DAV883;VALLE;CANDELARIA;PARTICULAR
DAV889;VALLE;CANDELARIA;PARTICULAR
HBV881;CALDAS;MANIZALES;PARTICULAR
DCV882;CALDAS;LA DORADA;PARTICULAR
CDV884;VALLE;CALI;PARTICULAR
RDV883;ATLANTICO;BARRANQUILLA;PARTICULAR
KEV880;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV882;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV883;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV885;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV886;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV889;ANTIOQUIA;MEDELLIN;PARTICULAR
KFV882;ANTIOQUIA;MEDELLIN;PARTICULAR
LGV880;ANTIOQUIA;YARUMAL;PARTICULAR
LGV888;ANTIOQUIA;YARUMAL;PARTICULAR
HIV882;CALDAS;AGUADAS;PARTICULAR
HIV885;CALDAS;AGUADAS;PARTICULAR
IIV880;NARINO;TUQUERRES;PARTICULAR
RIV887;VALLE;ROLDANILLO;PARTICULAR
DJV881;CALDAS;LA DORADA;PARTICULAR
KLV882;VALLE;GUACARI;PARTICULAR
EMV888;TOLIMA;ESPINAL;PARTICULAR
HNV887;CUNDINAMARCA;CHOCONTA;PARTICULAR
FPV880;TOLIMA;FRESNO;PARTICULAR
HPV882;TOLIMA;CHAPARRAL;PARTICULAR
HPV883;TOLIMA;CHAPARRAL;PARTICULAR
HPV884;TOLIMA;CHAPARRAL;PARTICULAR
HPV887;TOLIMA;CHAPARRAL;PARTICULAR
HPV889;TOLIMA;CHAPARRAL;PARTICULAR
SPV888;CUNDINAMARCA;CHIA;PUBLICO
DRV886;BOYACA;DUITAMA;PARTICULAR
DRV888;BOYACA;DUITAMA;PARTICULAR
ORV888;SANTANDER;BUCARAMANGA;OFICIAL
FSV884;CUNDINAMARCA;MOSQUERA;PARTICULAR
GSV888;CAUCA;POPAYAN;PARTICULAR
CVV885;MAGDALENA;CIENAGA;PARTICULAR
FVV884;CUNDINAMARCA;FACATATIVA;PARTICULAR
MWV880;CALDAS;MANIZALES;PARTICULAR
JXV882;HUILA;GARZON;PARTICULAR
DZV880;VALLE;BUENAVENTURA;PARTICULAR
IZV886;BOYACA;TUNJA;PARTICULAR
KZV881;ANTIOQUIA;BELLO;PARTICULAR
RZV880;BOGOTAD.E.;BOGOTA D.E.;PUBLICO
NCW883;CAUCA;PUERTO TEJAD;PARTICULAR
RDW885;ATLANTICO;BARRANQUILLA;PARTICULAR
UDW886;BOLIVAR;MAGANGUE;PUBLICO
DFW889;CALDAS;LA DORADA;PARTICULAR
KGW884;VALLE;GUACARI;PARTICULAR
RHW886;ANTIOQUIA;RIONEGRO;PARTICULAR
WLW884;RISARALDA;LA VIRGINIA;PUBLICO
DMW888;CALDAS;LA DORADA;PARTICULAR
IMW889;SANTANDER;BARRANCABERM;PARTICULAR
JMW882;TOLIMA;GUAYABAL;PARTICULAR
LMW885;ANTIOQUIA;BELLO;PARTICULAR
FNW882;TOLIMA;FRESNO;PARTICULAR
WNW880;QUINDIO;CALARCA;PUBLICO
KOW882;VALLE;GUACARI;PARTICULAR
CQW889;CUNDINAMARCA;LA CALERA;PARTICULAR
SQW880;CUNDINAMARCA;FACATATIVA;PUBLICO
BTW881;SANTANDER;BUCARAMANGA;PARTICULAR
DUW889;CESAR;VALLEDUPAR;PARTICULAR
LUW882;META;VILLAVICENCI;PARTICULAR
CVW886;MAGDALENA;CIENAGA;PARTICULAR
LVW885;ANTIOQUIA;ENVIGADO;PARTICULAR
MWW881;CALDAS;MANIZALES;PARTICULAR
DAX885;VALLE;CANDELARIA;PARTICULAR
EBX884;VALLE;BUENAVENTURA;PARTICULAR
CCX882;VALLE;CALI;PARTICULAR
KCX883;ANTIOQUIA;MEDELLIN;PARTICULAR
NCX882;CAUCA;PUERTO TEJAD;PARTICULAR
RCX880;ATLANTICO;BARRANQUILLA;PARTICULAR
UCX889;BOLIVAR;MAGANGUE;PUBLICO
RGX882;LA GUAJIRA;RIOHACHA;PARTICULAR
HIX885;CALDAS;AGUADAS;PARTICULAR
HJX883;CUNDINAMARCA;CHIA;PARTICULAR
HJX885;CUNDINAMARCA;CHIA;PARTICULAR
HKX885;RISARALDA;PEREIRA;PARTICULAR
DLX884;CALDAS;LA DORADA;PARTICULAR
IMX885;SANTANDER;BARRANCABERM;PARTICULAR
TMX885;ANTIOQUIA;BELLO;PUBLICO
MOX881;CUNDINAMARCA;MOSQUERA;PARTICULAR
GPX880;META;VILLAVICENCI;PARTICULAR
HRX886;RISARALDA;ST ROSA DCA;PARTICULAR
IRX886;SANTANDER;SOCORRO;PARTICULAR
URX886;META;VILLAVICENCI;PUBLICO
ESX880;ATLANTICO;MALAMBO;PARTICULAR
ESX882;ATLANTICO;MALAMBO;PARTICULAR
ESX885;ATLANTICO;MALAMBO;PARTICULAR
ESX887;ATLANTICO;MALAMBO;PARTICULAR
HSX889;RISARALDA;LA VIRGINIA;PARTICULAR
LSX887;CUNDINAMARCA;VILLETA;PARTICULAR
USX884;META;VILLAVICENCI;PUBLICO
HTX887;QUINDIO;ARMENIA;PARTICULAR
DUX883;CESAR;VALLEDUPAR;PARTICULAR
UUX883;NORTESANTAN;CONVENCION;PUBLICO
GVX884;CAUCA;POPAYAN;PARTICULAR
FWX887;CUNDINAMARCA;FACATATIVA;PARTICULAR
JWX880;HUILA;GARZON;PARTICULAR
KWX887;ANTIOQUIA;BELLO;PARTICULAR
FZX883;CUNDINAMARCA;FACATATIVA;PARTICULAR
RAY884;ATLANTICO;BARRANQUILLA;PARTICULAR
JBY881;BOYACA;GUATEQUE;PARTICULAR
JBY887;BOYACA;GUATEQUE;PARTICULAR
MBY888;VALLE;CALI;PARTICULAR
DCY882;CALDAS;LA DORADA;PARTICULAR
JCY883;BOYACA;GUATEQUE;PARTICULAR
JEY888;BOYACA;GUATEQUE;PARTICULAR
KFY884;ANTIOQUIA;MEDELLIN;PARTICULAR
JGY880;BOYACA;PUERTO BOYAC;PARTICULAR
RIY882;VALLE;ROLDANILLO;PARTICULAR
KKY889;VALLE;GUACARI;PARTICULAR
RKY889;VALLE;ROLDANILLO;PARTICULAR
GLY884;CUNDINAMARCA;GIRARDOT;PARTICULAR
DMY881;CALDAS;LA DORADA;PARTICULAR
EMY884;TOLIMA;ESPINAL;PARTICULAR
IMY881;SANTANDER;BARRANCABERM;PARTICULAR
JMY888;TOLIMA;GUAYABAL;PARTICULAR
LNY880;CORDOBA;LORICA;PARTICULAR
RNY884;VALLE;ROLDANILLO;PARTICULAR
