PLACA;DEPARTAMENTO;CIUDAD;SERVICIO
BIC218;BOLIVAR;TURBACO;PARTICULAR
NAD409;VALLE;CALI;PARTICULAR
BEW337;BOLIVAR;TURBACO;PARTICULAR
BMJ623;BOLIVAR;TURBACO;PARTICULAR
BFZ421;BOLIVAR;TURBACO;PARTICULAR
MLS798;BOYACA;MONIQUIRA;PARTICULAR
TMK790;VALLE;JAMUNDI;PUBLICO
AUA493;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
XGB864;BOYACA;SOGAMOSO;PUBLICO
MMI716;BOYACA;MONIQUIRA;PARTICULAR
MEV271;SANTANDER;MALAGA;PARTICULAR
BNJ780;BOLIVAR;TURBACO;PARTICULAR
DVV005;CESAR;ROBLES (LA P;PARTICULAR
XVI631;SANTANDER;SAN GIL;PUBLICO
SNS502;CUNDINAMARCA;SOACHA;PUBLICO
NOT894;VALLE;TULUA;PARTICULAR
BNH938;BOLIVAR;TURBACO;PARTICULAR
OBT231;NARINO;SAMANIEGO;OFICIAL
SOB146;CUNDINAMARCA;SOACHA;PUBLICO
QFK732;META;VILLAVICENCI;PARTICULAR
CII643;CUNDINAMARCA;CHIA;PARTICULAR
SGK095;CAUCA;PATIA(ELBOR;PUBLICO
ZGE223;SANTANDER;SAN GIL;PARTICULAR
VCL499;CALDAS;VILLAMARIA;PUBLICO
VCK634;CALDAS;VILLAMARIA;PUBLICO
BPI638;BOLIVAR;TURBACO;PARTICULAR
BHS983;BOLIVAR;TURBACO;PARTICULAR
CSR896;BOLIVAR;ARJONA;PARTICULAR
BNX395;BOLIVAR;TURBACO;PARTICULAR
BGW918;BOLIVAR;TURBACO;PARTICULAR
BDD298;BOLIVAR;TURBACO;PARTICULAR
UVM442;ATLANTICO;BARRANQUILLA;PUBLICO
GPD111;META;VILLAVICENCI;PARTICULAR
HKB931;CUNDINAMARCA;CHIA;PARTICULAR
MQH923;TOLIMA;MARIQUITA;PARTICULAR
LAU664;ANTIOQUIA;MEDELLIN;PARTICULAR
BMT654;BOLIVAR;TURBACO;PARTICULAR
IPN481;SANTANDER;BARBOSA;PARTICULAR
BPO994;BOLIVAR;SAN JUANNEP;PARTICULAR
DYG501;CASANARE;YOPAL;PARTICULAR
OJU985;ANTIOQUIA;BELLO;OFICIAL
SKP193;ANTIOQUIA;LA CEJA;PUBLICO
BPE483;BOLIVAR;TURBACO;PARTICULAR
ARF486;QUINDIO;ARMENIA;PARTICULAR
BUV377;BOLIVAR;TURBACO;PARTICULAR
BAA190;BOLIVAR;TURBACO;PARTICULAR
ZGA150;SANTANDER;SAN GIL;PARTICULAR
NAU004;VALLE;CALI;PARTICULAR
LDN296;ANTIOQUIA;LA ESTRELLA;PARTICULAR
QFK519;META;VILLAVICENCI;PARTICULAR
OBH816;BOGOTAD.E.;BOGOTA D.E.;OFICIAL
BNB279;BOLIVAR;TURBACO;PARTICULAR
WLA083;RISARALDA;ST ROSA DCA;PUBLICO
EDK155;SANTANDER;VELEZ;PARTICULAR
OFQ152;SANTANDER;FLORIDABLANC;OFICIAL
QFQ540;META;VILLAVICENCI;PARTICULAR
DUE040;CESAR;VALLEDUPAR;PARTICULAR
PEC215;TOLIMA;PURIFICACION;PARTICULAR
BXF319;VALLE;CALI;PARTICULAR
EWU422;CUNDINAMARCA;MOSQUERA;PARTICULAR
BMQ295;BOLIVAR;TURBACO;PARTICULAR
COZ185;CUNDINAMARCA;MINISTERIO T;PUBLICO
SDN870;ATLANTICO;SOLEDAD;PUBLICO
OOA198;VALLE;BUGA;OFICIAL
QFR712;META;VILLAVICENCI;PARTICULAR
TWW968;VALLE;LA UNION;OFICIAL
VCR363;CALDAS;VILLAMARIA;PUBLICO
EJI036;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
UVL859;ATLANTICO;BARRANQUILLA;PUBLICO
CSC961;BOLIVAR;ARJONA;PARTICULAR
NAM767;VALLE;CALI;PARTICULAR
BNS553;BOLIVAR;TURBACO;PARTICULAR
FAW618;CUNDINAMARCA;SOACHA;PARTICULAR
GOT025;META;VILLAVICENCI;PARTICULAR
OUC168;CALDAS;CHINCHINA;OFICIAL
NAI072;VALLE;CALI;PARTICULAR
BHZ139;BOLIVAR;TURBACO;PARTICULAR
BHZ607;BOLIVAR;TURBACO;PARTICULAR
IDD282;SANTANDER;BUCARAMANGA;PARTICULAR
BJH432;BOLIVAR;TURBACO;PARTICULAR
JQJ302;CUNDINAMARCA;CHOCONTA;PARTICULAR
HUA909;CUNDINAMARCA;UBATE;PARTICULAR
AOI219;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
JIB303;BOYACA;DUITAMA;PARTICULAR
BOS409;BOLIVAR;TURBACO;PARTICULAR
MDD919;VALLE;CALI;PARTICULAR
UFZ935;MAGDALENA;SANTA MARTA;PUBLICO
ZDC644;BOYACA;SOGAMOSO;PARTICULAR
ZIH263;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
QFP807;META;VILLAVICENCI;PARTICULAR
IUB440;NORTESANTAN;OCANA;PARTICULAR
OIN909;CAQUETA;BELEN ANDAQU;OFICIAL
BDE956;BOLIVAR;TURBACO;PARTICULAR
QFQ853;META;VILLAVICENCI;PARTICULAR
GIT625;CUNDINAMARCA;CAQUEZA;PARTICULAR
IPP512;SANTANDER;BARBOSA;PARTICULAR
ALD333;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
UFS805;MAGDALENA;SANTA MARTA;PUBLICO
ZDE489;BOYACA;SOGAMOSO;PARTICULAR
BAS474;BOLIVAR;TURBACO;PARTICULAR
MOA295;BOYACA;MONIQUIRA;PARTICULAR
BMV960;BOLIVAR;TURBACO;PARTICULAR
SFC326;BOGOTAD.E.;BOGOTA D.E.;PUBLICO
MNC563;BOYACA;MONIQUIRA;PARTICULAR
QHX846;NORTESANTAN;OCANA;PARTICULAR
ZGA151;SANTANDER;SAN GIL;PARTICULAR
IBM739;SANTANDER;BUCARAMANGA;PARTICULAR
FTJ904;CUNDINAMARCA;FACATATIVA;PARTICULAR
BDZ519;BOLIVAR;TURBACO;PARTICULAR
BPI993;BOLIVAR;TURBACO;PARTICULAR
PEP150;TOLIMA;PURIFICACION;PARTICULAR
CHZ501;ANTIOQUIA;CAUCASIA;PARTICULAR
NAK972;VALLE;CALI;PARTICULAR
IBW324;SANTANDER;BUCARAMANGA;PARTICULAR
BED699;BOLIVAR;TURBACO;PARTICULAR
BGP497;BOLIVAR;TURBACO;PARTICULAR
BDY899;BOLIVAR;TURBACO;PARTICULAR
ZOG563;RISARALDA;ST ROSA DCA;PARTICULAR
BKK495;BOLIVAR;TURBACO;PARTICULAR
GWJ218;CAUCA;POPAYAN;PARTICULAR
OFR415;SANTANDER;FLORIDABLANC;OFICIAL
CKY314;QUINDIO;CALARCA;PARTICULAR
LMG278;ANTIOQUIA;ITAGUI;PARTICULAR
BLM009;BOLIVAR;TURBACO;PARTICULAR
KEC516;ANTIOQUIA;MEDELLIN;PARTICULAR
XIB169;BOYACA;DUITAMA;PUBLICO
MNG508;BOYACA;MONIQUIRA;PARTICULAR
OAY590;BOGOTAD.E.;BOGOTA D.E.;OFICIAL
OCS448;BOYACA;CHIQUINQUIRA;OFICIAL
GPE836;META;VILLAVICENCI;PARTICULAR
BFO651;BOLIVAR;TURBACO;PARTICULAR
BKI319;BOLIVAR;TURBACO;PARTICULAR
APJ390;ANTIOQUIA;APARTADO;PARTICULAR
WWA655;TOLIMA;HONDA;PUBLICO
BDL079;BOLIVAR;TURBACO;PARTICULAR
SHK772;CAUCA;PATIA(ELBOR;PUBLICO
EKY978;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
CKO480;CORDOBA;CERETE;PARTICULAR
LVR587;ANTIOQUIA;ENVIGADO;PARTICULAR
OCY623;CAUCA;S. QUILICHAO;OFICIAL
BEK391;BOLIVAR;TURBACO;PARTICULAR
PNF210;CORDOBA;MONTERIA;PARTICULAR
SHN033;CAUCA;POPAYAN;PUBLICO
MQM763;TOLIMA;MARIQUITA;PARTICULAR
DUE835;CESAR;VALLEDUPAR;PARTICULAR
MEV392;SANTANDER;MALAGA;PARTICULAR
QFZ961;ATLANTICO;BARRANQUILLA;PARTICULAR
TGM399;BOYACA;SOATA;PUBLICO
CJF774;CUNDINAMARCA;CHIA;PARTICULAR
BND035;BOLIVAR;TURBACO;PARTICULAR
SHM890;CAUCA;PATIA(ELBOR;PUBLICO
AUJ293;INT. DE ARAU;ARAUCA;PARTICULAR
CJH069;CUNDINAMARCA;CHIA;PARTICULAR
BDM665;BOLIVAR;TURBACO;PARTICULAR
NOU531;VALLE;TULUA;PARTICULAR
AIY212;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
BJG349;BOLIVAR;TURBACO;PARTICULAR
MQC155;TOLIMA;MARIQUITA;PARTICULAR
GGL248;HUILA;CAMPOALEGRE;PARTICULAR
EKQ580;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BOS639;BOLIVAR;TURBACO;PARTICULAR
OBW626;RISARALDA;DOS QUEBRADA;OFICIAL
BPS191;BOLIVAR;SAN JUANNEP;PARTICULAR
FLK818;VALLE;FLORIDA;PARTICULAR
DUB160;CESAR;VALLEDUPAR;PARTICULAR
SAO425;CAUCA;POPAYAN;PUBLICO
OCR177;BOYACA;CHIQUINQUIRA;OFICIAL
SDP491;ATLANTICO;SOLEDAD;PUBLICO
BLV734;BOLIVAR;TURBACO;PARTICULAR
UFY733;MAGDALENA;SANTA MARTA;PUBLICO
NOT458;VALLE;TULUA;PARTICULAR
BBR725;BOLIVAR;TURBACO;PARTICULAR
SKZ940;SUCRE;SAMPUES;PUBLICO
UVV411;ATLANTICO;BARRANQUILLA;PUBLICO
CJH564;CUNDINAMARCA;CHIA;PARTICULAR
BPG296;BOLIVAR;TURBACO;PARTICULAR
BHG728;BOLIVAR;TURBACO;PARTICULAR
CSO303;BOLIVAR;ARJONA;PARTICULAR
OAI760;NARINO;PASTO;OFICIAL
VCT765;CALDAS;VILLAMARIA;PUBLICO
BCW810;BOLIVAR;TURBACO;PARTICULAR
COP097;BOYACA;COMBITA;PARTICULAR
UVV077;ATLANTICO;BARRANQUILLA;PUBLICO
DYM538;META;RESTREPO;PARTICULAR
OCS787;BOYACA;CHIQUINQUIRA;OFICIAL
QFS640;META;VILLAVICENCI;PARTICULAR
SKL749;BOYACA;COMBITA;PUBLICO
SQV185;CUNDINAMARCA;FACATATIVA;PUBLICO
SVV108;HUILA;TARQUI;PUBLICO
SNO648;CUNDINAMARCA;SOACHA;PUBLICO
BKE337;BOLIVAR;TURBACO;PARTICULAR
OUD834;CALDAS;MANZANARES;OFICIAL
MDE329;VALLE;CALI;PARTICULAR
VCL601;CALDAS;VILLAMARIA;PUBLICO
COX127;CUNDINAMARCA;MINISTERIO T;PUBLICO
BBV670;BOLIVAR;TURBACO;PARTICULAR
NRZ319;VALLE;BUGA;PARTICULAR
QFQ522;META;VILLAVICENCI;PARTICULAR
DUD474;CESAR;VALLEDUPAR;PARTICULAR
XVM779;SANTANDER;BARRANCABERM;PUBLICO
BGP414;BOLIVAR;TURBACO;PARTICULAR
XID404;BOYACA;DUITAMA;PUBLICO
BPI335;BOLIVAR;TURBACO;PARTICULAR
ZIU198;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
CHV351;ANTIOQUIA;CAUCASIA;PARTICULAR
AUJ065;INT. DE ARAU;ARAUCA;PARTICULAR
THL596;ANTIOQUIA;MEDELLIN;PUBLICO
TNP684;ANTIOQUIA;RIONEGRO;PUBLICO
UFY328;MAGDALENA;SANTA MARTA;PUBLICO
DUE279;CESAR;VALLEDUPAR;PARTICULAR
JIB119;BOYACA;DUITAMA;PARTICULAR
SKZ629;SUCRE;SAMPUES;PUBLICO
HZF319;QUINDIO;QUIMBAYA;PARTICULAR
COW975;CUNDINAMARCA;MINISTERIO T;PUBLICO
RFM376;RISARALDA;LA VIRGINIA;PARTICULAR
ONA263;SANTANDER;FLORIDABLANC;OFICIAL
BJR669;BOLIVAR;TURBACO;PARTICULAR
COU767;BOYACA;COMBITA;PARTICULAR
CHW710;ANTIOQUIA;CAUCASIA;PARTICULAR
ATJ576;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
BMN523;BOLIVAR;TURBACO;PARTICULAR
UYP170;LA GUAJIRA;RIOHACHA;PUBLICO
AND327;CALDAS;ANSERMA;PARTICULAR
IDE918;SANTANDER;BUCARAMANGA;PARTICULAR
DUD729;CESAR;VALLEDUPAR;PARTICULAR
LDP761;ANTIOQUIA;LA ESTRELLA;PARTICULAR
FFE063;CAQUETA;FLORENCIA;PARTICULAR
BJX253;BOLIVAR;TURBACO;PARTICULAR
ECK264;BOYACA;SABOYA;PARTICULAR
SJT999;TOLIMA;LIBANO;PUBLICO
UPN038;CORDOBA;MONTERIA;PUBLICO
SDR067;CAUCA;S. QUILICHAO;PUBLICO
ZGD650;SANTANDER;SAN GIL;PARTICULAR
SQB697;CUNDINAMARCA;CHIA;PUBLICO
XIE066;BOYACA;DUITAMA;PUBLICO
SVT091;HUILA;TARQUI;PUBLICO
CSC572;BOLIVAR;ARJONA;PARTICULAR
IKR568;NARINO;IPIALES;PARTICULAR
VCR552;CALDAS;VILLAMARIA;PUBLICO
IPM978;SANTANDER;BARBOSA;PARTICULAR
CFQ125;VALLE;CALI;PARTICULAR
DYM476;META;RESTREPO;PARTICULAR
DUD737;CESAR;VALLEDUPAR;PARTICULAR
JAX913;BOYACA;GUATEQUE;PARTICULAR
LDZ527;ANTIOQUIA;MEDELLIN;PARTICULAR
VCN134;CALDAS;VILLAMARIA;PUBLICO
CLO291;QUINDIO;CIRCASIA;PARTICULAR
XXB408;SANTANDER;BARBOSA;PUBLICO
ZOF639;RISARALDA;ST ROSA DCA;PARTICULAR
ODK877;NARIÑO;GUACHUCAL;OFICIAL
BHO223;BOLIVAR;TURBACO;PARTICULAR
BIJ977;BOLIVAR;TURBACO;PARTICULAR
BLU793;BOLIVAR;TURBACO;PARTICULAR
BJV438;BOLIVAR;TURBACO;PARTICULAR
SCL766;VALLE;LA UNION;PUBLICO
BNP728;BOLIVAR;TURBACO;PARTICULAR
BIG419;BOLIVAR;TURBACO;PARTICULAR
SKL565;BOYACA;COMBITA;PUBLICO
BUP872;BOLIVAR;TURBACO;PARTICULAR
BAP624;BOLIVAR;TURBACO;PARTICULAR
GOT295;META;VILLAVICENCI;PARTICULAR
QFP308;META;VILLAVICENCI;PARTICULAR
SJS411;TOLIMA;LIBANO;PUBLICO
DUD180;CESAR;VALLEDUPAR;PARTICULAR
QFQ292;META;VILLAVICENCI;PARTICULAR
AFC415;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
BNH551;BOLIVAR;TURBACO;PARTICULAR
BLJ498;BOLIVAR;TURBACO;PARTICULAR
BDE897;BOLIVAR;TURBACO;PARTICULAR
GIX491;CUNDINAMARCA;CAQUEZA;PARTICULAR
XIC713;BOYACA;DUITAMA;PUBLICO
QFS202;META;VILLAVICENCI;PARTICULAR
EKQ076;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
GQD365;META;VILLAVICENCI;PARTICULAR
BEF852;BOLIVAR;TURBACO;PARTICULAR
BUP982;BOLIVAR;TURBACO;PARTICULAR
EWK384;CUNDINAMARCA;MOSQUERA;PARTICULAR
BEB157;BOLIVAR;TURBACO;PARTICULAR
OGU315;SANTANDER;GIRON;OFICIAL
OJK454;CUNDINAMARCA;ZIPAQUIRA;OFICIAL
BOR508;BOLIVAR;TURBACO;PARTICULAR
VCS047;CALDAS;VILLAMARIA;PUBLICO
BGH086;BOLIVAR;TURBACO;PARTICULAR
JGC174;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
FLH723;VALLE;FLORIDA;PARTICULAR
BEW688;BOLIVAR;TURBACO;PARTICULAR
RFL571;RISARALDA;LA VIRGINIA;PARTICULAR
QFS628;META;VILLAVICENCI;PARTICULAR
PXG851;SUCRE;COROZAL;PARTICULAR
CQS901;CUNDINAMARCA;LA CALERA;PARTICULAR
CJE711;CUNDINAMARCA;CHIA;PARTICULAR
FTO076;CUNDINAMARCA;MOSQUERA;PARTICULAR
QFP288;META;VILLAVICENCI;PARTICULAR
ZIR200;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BNV210;BOLIVAR;TURBACO;PARTICULAR
CKT311;QUINDIO;CALARCA;PARTICULAR
CKS298;QUINDIO;CALARCA;PARTICULAR
CSI734;BOLIVAR;ARJONA;PARTICULAR
OAC529;NARINO;PASTO;OFICIAL
BMI350;BOLIVAR;TURBACO;PARTICULAR
CSQ816;BOLIVAR;ARJONA;PARTICULAR
CIW697;CUNDINAMARCA;CHIA;PARTICULAR
BHD423;BOLIVAR;TURBACO;PARTICULAR
ITY210;NORTESANTAN;OCANA;PARTICULAR
QFY904;ATLANTICO;BARRANQUILLA;PARTICULAR
BVE146;BOLIVAR;TURBACO;PARTICULAR
DYG051;CASANARE;YOPAL;PARTICULAR
BLL739;BOLIVAR;TURBACO;PARTICULAR
ZOD446;RISARALDA;ST ROSA DCA;PARTICULAR
CIL009;CUNDINAMARCA;CHIA;PARTICULAR
UFX575;MAGDALENA;SANTA MARTA;PUBLICO
BFA349;BOLIVAR;TURBACO;PARTICULAR
CGV552;ANTIOQUIA;CAUCASIA;PARTICULAR
BMR643;BOLIVAR;TURBACO;PARTICULAR
ZOE864;RISARALDA;ST ROSA DCA;PARTICULAR
GNF795;ATLANTICO;PUERTO COLOM;PARTICULAR
CFV843;VALLE;CALI;PARTICULAR
CBY964;VALLE;CALI;PARTICULAR
XIE436;BOYACA;DUITAMA;PUBLICO
ECY143;BOYACA;SABOYA;PARTICULAR
BIZ737;BOLIVAR;TURBACO;PARTICULAR
UQT051;CHOCO;QUIBDO;PARTICULAR
DUD120;CESAR;VALLEDUPAR;PARTICULAR
BMH833;BOLIVAR;TURBACO;PARTICULAR
DUE717;CESAR;VALLEDUPAR;PARTICULAR
CIL076;CUNDINAMARCA;CHIA;PARTICULAR
BCH503;BOLIVAR;TURBACO;PARTICULAR
OVT469;CAUCA;PATIA(ELBOR;OFICIAL
